Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
WS,LAX,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,15,"2,010","4,373,760",6,804,"1,749,504",9,"1,206","2,624,256",150.00%,150.00%,150.00%
WS,LAX,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,44,"7,656","16,659,456",54,"9,396","20,445,696",-10,"-1,740","-3,786,240",-18.50%,-18.50%,-18.50%
WS,LGA,YYZ,B737-6/7/8/9,B737-600,67,"7,571","2,695,276",86,"9,718","3,459,608",-19,"-2,147","-764,332",-22.10%,-22.10%,-22.10%
WS,LGA,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,84,"11,256","4,007,136",64,"8,576","3,053,056",20,"2,680","954,080",31.30%,31.30%,31.30%
WS,LGA,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,65,"11,310","4,026,360",62,"10,788","3,840,528",3,522,"185,832",4.80%,4.80%,4.80%
WS,LGW,YEG,B767,B767-300 winglets Passenger,4,"1,048","4,474,960",9,"2,358","10,068,660",-5,"-1,310","-5,593,700",-55.60%,-55.60%,-55.60%
WS,SFO,YYC,B737 Misc,B737-Max 8 Passenger,4,696,"708,528",0,0,0,4,696,"708,528",,,
WS,LGW,YHZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,3,402,"1,155,750",0,0,0,3,402,"1,155,750",,,
WS,LGW,YVR,B767,B767-300 winglets Passenger,27,"7,074","33,594,426",27,"7,074","33,594,426",0,0,0,0.00%,0.00%,0.00%
WS,LGW,YWG,B767,B767-300 winglets Passenger,4,"1,048","4,132,264",4,"1,048","4,132,264",0,0,0,0.00%,0.00%,0.00%
WS,LGW,YYC,B767,B767-300 winglets Passenger,0,0,0,22,"5,764","25,344,308",-22,"-5,764","-25,344,308",-100.00%,-100.00%,-100.00%
WS,LGW,YYC,B787,B787-9,31,"9,920","43,618,240",0,0,0,31,"9,920","43,618,240",,,
WS,LGW,YYZ,B767,B767-300 winglets Passenger,31,"8,122","29,044,272",31,"8,122","29,044,272",0,0,0,0.00%,0.00%,0.00%
WS,YYC,IAH,B737 Misc,B737-Max 8 Passenger,4,696,"1,215,912",0,0,0,4,696,"1,215,912",,,
WS,LIR,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,1,134,"309,004",0,0,0,1,134,"309,004",,,
WS,LIR,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,696,"1,604,976",4,696,"1,604,976",0,0,0,0.00%,0.00%,0.00%
WS,YYC,LAX,B737 Misc,B737-Max 8 Passenger,4,696,"839,376",0,0,0,4,696,"839,376",,,
WS,MBJ,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,9,"1,206","2,094,822",16,"2,144","3,724,128",-7,-938,"-1,629,306",-43.80%,-43.80%,-43.80%
WS,MBJ,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,26,"4,524","7,858,188",20,"3,480","6,044,760",6,"1,044","1,813,428",30.00%,30.00%,30.00%
WS,MCO,YHZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,696,"1,042,608",5,870,"1,303,260",-1,-174,"-260,652",-20.00%,-20.00%,-20.00%
WS,MCO,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,696,"1,827,696",0,0,0,4,696,"1,827,696",,,
WS,MCO,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,0,0,0,1,134,"309,138",-1,-134,"-309,138",-100.00%,-100.00%,-100.00%
WS,MCO,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,392","3,211,344",4,696,"1,605,672",4,696,"1,605,672",100.00%,100.00%,100.00%
WS,MCO,YYT,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,696,"1,408,704",4,696,"1,408,704",0,0,0,0.00%,0.00%,0.00%
WS,YYZ,BGI,B737 Misc,B737-Max 8 Passenger,4,696,"1,687,104",0,0,0,4,696,"1,687,104",,,
WS,MCO,YYZ,B737-6/7/8/9,B737-600,0,0,0,2,226,"238,656",-2,-226,"-238,656",-100.00%,-100.00%,-100.00%
WS,MCO,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"566,016",5,670,"707,520",-1,-134,"-141,504",-20.00%,-20.00%,-20.00%
WS,MCO,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,57,"9,918","10,473,408",59,"10,266","10,840,896",-2,-348,"-367,488",-3.40%,-3.40%,-3.40%
WS,MEX,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,0,0,0,31,"4,154","10,168,992",-31,"-4,154","-10,168,992",-100.00%,-100.00%,-100.00%
WS,MEX,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,0,0,0,31,"4,154","9,687,128",-31,"-4,154","-9,687,128",-100.00%,-100.00%,-100.00%
WS,MYR,YYZ,DeHavilland Dash-8,DHC-8-400,8,624,"431,184",9,702,"485,082",-1,-78,"-53,898",-11.10%,-11.10%,-11.10%
WS,MZT,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"1,056,992",0,0,0,4,536,"1,056,992",,,
WS,YYZ,GCM,B737 Misc,B737-Max 8 Passenger,4,696,"1,171,368",0,0,0,4,696,"1,171,368",,,
WS,NAS,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,10,"1,340","1,729,940",8,"1,072","1,383,952",2,268,"345,988",25.00%,25.00%,25.00%
WS,NAS,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,17,"2,958","3,818,778",17,"2,958","3,818,778",0,0,0,0.00%,0.00%,0.00%
WS,OGG,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,31,"5,394","14,412,768",31,"5,394","14,412,768",0,0,0,0.00%,0.00%,0.00%
WS,PDX,YYC,DeHavilland Dash-8,DHC-8-400,31,"2,418","1,327,482",0,0,0,31,"2,418","1,327,482",,,
WS,PHX,YYC,B737-6/7/8/9,B737-600,2,226,"276,624",0,0,0,2,226,"276,624",,,
WS,PHX,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,39,"5,226","6,396,624",6,804,"984,096",33,"4,422","5,412,528",550.00%,550.00%,550.00%
WS,PHX,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,21,"3,654","4,472,496",26,"4,524","5,537,376",-5,-870,"-1,064,880",-19.20%,-19.20%,-19.20%
WS,PLS,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,3,402,"630,336",3,402,"630,336",0,0,0,0.00%,0.00%,0.00%
WS,PLS,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,1,174,"272,832",1,174,"272,832",0,0,0,0.00%,0.00%,0.00%
WS,POP,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,6,804,"1,387,704",6,804,"1,387,704",0,0,0,0.00%,0.00%,0.00%
WS,POP,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,7,"1,218","2,102,268",7,"1,218","2,102,268",0,0,0,0.00%,0.00%,0.00%
WS,POS,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,18,"3,132","7,920,828",18,"3,132","7,920,828",0,0,0,0.00%,0.00%,0.00%
WS,PSP,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,566","1,744,524",9,"1,566","1,744,524",0,0,0,0.00%,0.00%,0.00%
WS,YYZ,LIR,B737 Misc,B737-Max 8 Passenger,4,696,"1,604,976",0,0,0,4,696,"1,604,976",,,
WS,PSP,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,15,"2,010","2,412,000",12,"1,608","1,929,600",3,402,"482,400",25.00%,25.00%,25.00%
WS,PSP,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,7,"1,218","1,461,600",7,"1,218","1,461,600",0,0,0,0.00%,0.00%,0.00%
WS,PUJ,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,11,"1,474","2,726,900",5,670,"1,239,500",6,804,"1,487,400",120.00%,120.00%,120.00%
WS,PUJ,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,15,"2,610","4,828,500",21,"3,654","6,759,900",-6,"-1,044","-1,931,400",-28.60%,-28.60%,-28.60%
WS,PVR,YVR,B737-6/7/8/9,B737-600,0,0,0,1,113,"248,600",-1,-113,"-248,600",-100.00%,-100.00%,-100.00%
WS,PVR,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,0,0,0,4,536,"1,179,200",-4,-536,"-1,179,200",-100.00%,-100.00%,-100.00%
WS,PVR,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,3,402,"865,104",4,536,"1,153,472",-1,-134,"-288,368",-25.00%,-25.00%,-25.00%
WS,PVR,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,14,"2,436","5,242,272",10,"1,740","3,744,480",4,696,"1,497,792",40.00%,40.00%,40.00%
WS,PVR,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"580,220",1,134,"290,110",1,134,"290,110",100.00%,100.00%,100.00%
WS,PVR,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,2,348,"753,420",3,522,"1,130,130",-1,-174,"-376,710",-33.30%,-33.30%,-33.30%
WS,RSW,YYZ,B737-6/7/8/9,B737-600,4,452,"536,976",0,0,0,4,452,"536,976",,,
WS,RSW,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"318,384",6,804,"955,152",-4,-536,"-636,768",-66.70%,-66.70%,-66.70%
WS,RSW,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,12,"2,088","2,480,544",15,"2,610","3,100,680",-3,-522,"-620,136",-20.00%,-20.00%,-20.00%
WS,SAN,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,13,"2,262","2,662,374",14,"2,436","2,867,172",-1,-174,"-204,798",-7.10%,-7.10%,-7.10%
WS,SAN,YYC,B737-6/7/8/9,B737-600,5,565,"722,635",3,339,"433,581",2,226,"289,054",66.70%,66.70%,66.70%
WS,SAN,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"685,544",7,938,"1,199,702",-3,-402,"-514,158",-42.90%,-42.90%,-42.90%
WS,SAN,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,392","1,780,368",9,"1,566","2,002,914",-1,-174,"-222,546",-11.10%,-11.10%,-11.10%
WS,SFO,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,61,"8,174","6,539,200",62,"8,308","6,646,400",-1,-134,"-107,200",-1.60%,-1.60%,-1.60%
WS,SFO,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,1,174,"139,200",0,0,0,1,174,"139,200",,,
WS,YYZ,MCO,B737 Misc,B737-Max 8 Passenger,4,696,"734,976",0,0,0,4,696,"734,976",,,
WS,SFO,YYC,B737-6/7/8/9,B737-600,13,"1,469","1,495,442",0,0,0,13,"1,469","1,495,442",,,
WS,SFO,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,8,"1,072","1,091,296",13,"1,742","1,773,356",-5,-670,"-682,060",-38.50%,-38.50%,-38.50%
WS,SFO,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,37,"6,438","6,553,884",19,"3,306","3,365,508",18,"3,132","3,188,376",94.70%,94.70%,94.70%
WS,SJD,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,566","3,036,474",8,"1,392","2,699,088",1,174,"337,386",12.50%,12.50%,12.50%
WS,SJD,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,3,402,"780,684",9,"1,206","2,342,052",-6,-804,"-1,561,368",-66.70%,-66.70%,-66.70%
WS,SJD,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,5,870,"1,689,540",3,522,"1,013,724",2,348,"675,816",66.70%,66.70%,66.70%
WS,SJO,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"1,252,096",4,536,"1,252,096",0,0,0,0.00%,0.00%,0.00%
WS,SNA,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,31,"4,154","4,590,170",31,"4,154","4,590,170",0,0,0,0.00%,0.00%,0.00%
WS,SXM,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,392","2,800,704",5,870,"1,750,440",3,522,"1,050,264",60.00%,60.00%,60.00%
WS,TPA,YYZ,B737-6/7/8/9,B737-600,1,113,"123,735",2,226,"247,470",-1,-113,"-123,735",-50.00%,-50.00%,-50.00%
WS,TPA,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,7,938,"1,027,110",3,402,"440,190",4,536,"586,920",133.30%,133.30%,133.30%
WS,TPA,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,5,870,"952,650",9,"1,566","1,714,770",-4,-696,"-762,120",-44.40%,-44.40%,-44.40%
WS,UVF,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"627,388",3,402,"941,082",-1,-134,"-313,694",-33.30%,-33.30%,-33.30%
WS,UVF,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,2,348,"814,668",2,348,"814,668",0,0,0,0.00%,0.00%,0.00%
WS,VRA,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,1,134,"190,280",5,670,"951,400",-4,-536,"-761,120",-80.00%,-80.00%,-80.00%
WS,VRA,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,12,"2,088","2,964,960",8,"1,392","1,976,640",4,696,"988,320",50.00%,50.00%,50.00%
WS,YBR,YYC,DeHavilland Dash-8,DHC-8-400,31,"2,418","1,511,250",31,"2,418","1,511,250",0,0,0,0.00%,0.00%,0.00%
WS,YCD,YVR,DeHavilland Dash-8,DHC-8-400,62,"4,836","154,752",31,"2,418","77,376",31,"2,418","77,376",100.00%,100.00%,100.00%
WS,YCD,YYC,DeHavilland Dash-8,DHC-8-400,93,"7,254","3,336,840",92,"7,176","3,300,960",1,78,"35,880",1.10%,1.10%,1.10%
WS,YDF,YHZ,DeHavilland Dash-8,DHC-8-400,0,0,0,62,"4,836","2,011,776",-62,"-4,836","-2,011,776",-100.00%,-100.00%,-100.00%
WS,YDF,YYZ,B737-6/7/8/9,B737-600,8,904,"1,015,192",3,339,"380,697",5,565,"634,495",166.70%,166.70%,166.70%
WS,YDF,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,19,"2,546","2,859,158",26,"3,484","3,912,532",-7,-938,"-1,053,374",-26.90%,-26.90%,-26.90%
WS,YDF,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,35,"6,090","6,839,070",33,"5,742","6,448,266",2,348,"390,804",6.10%,6.10%,6.10%
WS,YEG,LAS,B737-6/7/8/9,B737-600,0,0,0,7,791,"942,872",-7,-791,"-942,872",-100.00%,-100.00%,-100.00%
WS,YEG,LAS,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,9,"1,206","1,437,552",8,"1,072","1,277,824",1,134,"159,728",12.50%,12.50%,12.50%
WS,YEG,LAS,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,392","1,659,264",36,"6,264","7,466,688",-28,"-4,872","-5,807,424",-77.80%,-77.80%,-77.80%
WS,YEG,LAX,B737-6/7/8/9,B737-600,5,565,"767,270",0,0,0,5,565,"767,270",,,
WS,YEG,LAX,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"727,888",5,670,"909,860",-1,-134,"-181,972",-20.00%,-20.00%,-20.00%
WS,YEG,LAX,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,22,"3,828","5,198,424",26,"4,524","6,143,592",-4,-696,"-945,168",-15.40%,-15.40%,-15.40%
WS,YEG,LGW,B767,B767-300 winglets Passenger,4,"1,048","4,474,960",9,"2,358","10,068,660",-5,"-1,310","-5,593,700",-55.60%,-55.60%,-55.60%
WS,YEG,YHZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,17,"2,278","5,228,010",13,"1,742","3,997,890",4,536,"1,230,120",30.80%,30.80%,30.80%
WS,YEG,YHZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,27,"4,698","10,781,910",27,"4,698","10,781,910",0,0,0,0.00%,0.00%,0.00%
WS,YEG,YLW,B737-6/7/8/9,B737-600,4,452,"153,228",0,0,0,4,452,"153,228",,,
WS,YEG,YLW,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,9,"1,206","408,834",8,"1,072","363,408",1,134,"45,426",12.50%,12.50%,12.50%
WS,YEG,YLW,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,0,0,0,1,174,"58,986",-1,-174,"-58,986",-100.00%,-100.00%,-100.00%
WS,YEG,YLW,DeHavilland Dash-8,DHC-8-400,196,"15,288","5,182,632",208,"16,224","5,499,936",-12,-936,"-317,304",-5.80%,-5.80%,-5.80%
WS,YEG,YMM,DeHavilland Dash-8,DHC-8-400,112,"8,736","2,184,000",111,"8,658","2,164,500",1,78,"19,500",0.90%,0.90%,0.90%
WS,YEG,YOW,B737-6/7/8/9,B737-600,0,0,0,4,452,"802,752",-4,-452,"-802,752",-100.00%,-100.00%,-100.00%
WS,YEG,YOW,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,19,"2,546","4,521,696",31,"4,154","7,377,504",-12,"-1,608","-2,855,808",-38.70%,-38.70%,-38.70%
WS,YEG,YOW,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,566","2,781,216",4,696,"1,236,096",5,870,"1,545,120",125.00%,125.00%,125.00%
WS,YEG,YQQ,B737-6/7/8/9,B737-600,6,678,"370,188",11,"1,243","678,678",-5,-565,"-308,490",-45.50%,-45.50%,-45.50%
WS,YEG,YQQ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,22,"2,948","1,609,608",9,"1,206","658,476",13,"1,742","951,132",144.40%,144.40%,144.40%
WS,YEG,YQQ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,3,522,"285,012",11,"1,914","1,045,044",-8,"-1,392","-760,032",-72.70%,-72.70%,-72.70%
WS,YEG,YQR,B737-6/7/8/9,B737-600,3,339,"145,770",0,0,0,3,339,"145,770",,,
WS,YEG,YQR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"115,240",0,0,0,2,268,"115,240",,,
WS,YEG,YQR,DeHavilland Dash-8,DHC-8-400,84,"6,552","2,817,360",89,"6,942","2,985,060",-5,-390,"-167,700",-5.60%,-5.60%,-5.60%
WS,YEG,YQU,DeHavilland Dash-8,DHC-8-400,58,"4,524","1,131,000",62,"4,836","1,209,000",-4,-312,"-78,000",-6.50%,-6.50%,-6.50%
WS,YEG,YUL,B737-6/7/8/9,B737-600,8,904,"1,672,400",3,339,"627,150",5,565,"1,045,250",166.70%,166.70%,166.70%
WS,YEG,YUL,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,20,"2,680","4,958,000",28,"3,752","6,941,200",-8,"-1,072","-1,983,200",-28.60%,-28.60%,-28.60%
WS,YYZ,NAS,B737 Misc,B737-Max 8 Passenger,4,696,"898,536",0,0,0,4,696,"898,536",,,
WS,YEG,YVR,B737-6/7/8/9,B737-600,42,"4,746","2,391,984",54,"6,102","3,075,408",-12,"-1,356","-683,424",-22.20%,-22.20%,-22.20%
WS,YEG,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,97,"12,998","6,550,992",97,"12,998","6,550,992",0,0,0,0.00%,0.00%,0.00%
WS,YEG,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,62,"10,788","5,437,152",98,"17,052","8,594,208",-36,"-6,264","-3,157,056",-36.70%,-36.70%,-36.70%
WS,YEG,YVR,DeHavilland Dash-8,DHC-8-400,0,0,0,4,312,"157,248",-4,-312,"-157,248",-100.00%,-100.00%,-100.00%
WS,YEG,YWG,B737-6/7/8/9,B737-600,20,"2,260","1,674,660",7,791,"586,131",13,"1,469","1,088,529",185.70%,185.70%,185.70%
WS,YEG,YWG,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,41,"5,494","4,071,054",63,"8,442","6,255,522",-22,"-2,948","-2,184,468",-34.90%,-34.90%,-34.90%
WS,YEG,YWG,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,32,"5,568","4,125,888",23,"4,002","2,965,482",9,"1,566","1,160,406",39.10%,39.10%,39.10%
WS,YEG,YXE,DeHavilland Dash-8,DHC-8-400,89,"6,942","2,082,600",89,"6,942","2,082,600",0,0,0,0.00%,0.00%,0.00%
WS,YEG,YXX,B737-6/7/8/9,B737-600,0,0,0,31,"3,503","1,688,446",-31,"-3,503","-1,688,446",-100.00%,-100.00%,-100.00%
WS,YEG,YXX,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,0,0,0,16,"2,144","1,033,408",-16,"-2,144","-1,033,408",-100.00%,-100.00%,-100.00%
WS,YEG,YXX,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,0,0,0,25,"4,350","2,096,700",-25,"-4,350","-2,096,700",-100.00%,-100.00%,-100.00%
WS,YEG,YYC,B737-6/7/8/9,B737-600,6,678,"103,734",21,"2,373","363,069",-15,"-1,695","-259,335",-71.40%,-71.40%,-71.40%
WS,YEG,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,31,"4,154","635,562",20,"2,680","410,040",11,"1,474","225,522",55.00%,55.00%,55.00%
WS,YEG,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,20,"3,480","532,440",22,"3,828","585,684",-2,-348,"-53,244",-9.10%,-9.10%,-9.10%
WS,YEG,YYC,DeHavilland Dash-8,DHC-8-400,246,"19,188","2,935,764",274,"21,372","3,269,916",-28,"-2,184","-334,152",-10.20%,-10.20%,-10.20%
WS,YEG,YYJ,B737-6/7/8/9,B737-600,19,"2,147","1,150,792",39,"4,407","2,362,152",-20,"-2,260","-1,211,360",-51.30%,-51.30%,-51.30%
WS,YEG,YYJ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,44,"5,896","3,160,256",26,"3,484","1,867,424",18,"2,412","1,292,832",69.20%,69.20%,69.20%
WS,YEG,YYJ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,22,"3,828","2,051,808",18,"3,132","1,678,752",4,696,"373,056",22.20%,22.20%,22.20%
WS,YEG,YYJ,DeHavilland Dash-8,DHC-8-400,4,312,"167,232",72,"5,616","3,010,176",-68,"-5,304","-2,842,944",-94.40%,-94.40%,-94.40%
WS,YEG,YYT,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,14,"1,876","4,933,880",0,0,0,14,"1,876","4,933,880",,,
WS,YOW,YYZ,B737 Misc,B737-Max 8 Passenger,12,"2,088","471,888",9,"1,566","353,916",3,522,"117,972",33.30%,33.30%,33.30%
WS,YEG,YYZ,B737-6/7/8/9,B737-600,17,"1,921","3,219,596",29,"3,277","5,492,252",-12,"-1,356","-2,272,656",-41.40%,-41.40%,-41.40%
WS,YEG,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,84,"11,256","18,865,056",103,"13,802","23,132,152",-19,"-2,546","-4,267,096",-18.40%,-18.40%,-18.40%
WS,YEG,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,106,"18,444","30,912,144",102,"17,748","29,745,648",4,696,"1,166,496",3.90%,3.90%,3.90%
WS,YEG,YYZ,B767,B767-300 winglets Passenger,4,"1,048","1,756,448",0,0,0,4,"1,048","1,756,448",,,
WS,YEG,YZF,DeHavilland Dash-8,DHC-8-400,31,"2,418","1,535,430",31,"2,418","1,535,430",0,0,0,0.00%,0.00%,0.00%
WS,YFC,YYZ,DeHavilland Dash-8,DHC-8-400,62,"4,836","3,196,596",62,"4,836","3,196,596",0,0,0,0.00%,0.00%,0.00%
WS,YHM,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,0,0,0,15,"2,010","4,194,870",-15,"-2,010","-4,194,870",-100.00%,-100.00%,-100.00%
WS,YHM,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,0,0,0,3,522,"1,089,414",-3,-522,"-1,089,414",-100.00%,-100.00%,-100.00%
WS,YHM,YYC,B737-6/7/8/9,B737-600,5,565,"949,200",5,565,"949,200",0,0,0,0.00%,0.00%,0.00%
WS,YHM,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,44,"5,896","9,905,280",20,"2,680","4,502,400",24,"3,216","5,402,880",120.00%,120.00%,120.00%
WS,YHM,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,13,"2,262","3,800,160",37,"6,438","10,815,840",-24,"-4,176","-7,015,680",-64.90%,-64.90%,-64.90%
WS,YHZ,BOS,DeHavilland Dash-8,DHC-8-400,0,0,0,31,"2,418","1,001,052",-31,"-2,418","-1,001,052",-100.00%,-100.00%,-100.00%
WS,YXU,YYC,B737 Misc,B737-Max 8 Passenger,4,696,"1,135,872",1,174,"283,968",3,522,"851,904",300.00%,300.00%,300.00%
WS,YYC,YXU,B737 Misc,B737-Max 8 Passenger,4,696,"1,135,872",1,174,"283,968",3,522,"851,904",300.00%,300.00%,300.00%
WS,YHZ,DUB,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"693,584",0,0,0,2,268,"693,584",,,
WS,KIN,YYZ,B737 Misc,B737-Max 8 Passenger,2,348,"619,788",0,0,0,2,348,"619,788",,,
WS,YHZ,GLA,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,8,"1,072","2,820,432",31,"4,154","10,929,174",-23,"-3,082","-8,108,742",-74.20%,-74.20%,-74.20%
WS,YVR,YYC,B737 Misc,B737-Max 8 Passenger,10,"1,740","744,720",8,"1,392","595,776",2,348,"148,944",25.00%,25.00%,25.00%
WS,YHZ,LGW,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"770,500",0,0,0,2,268,"770,500",,,
WS,YHZ,MCO,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,696,"1,042,608",5,870,"1,303,260",-1,-174,"-260,652",-20.00%,-20.00%,-20.00%
WS,YHZ,YDF,DeHavilland Dash-8,DHC-8-400,0,0,0,62,"4,836","2,011,776",-62,"-4,836","-2,011,776",-100.00%,-100.00%,-100.00%
WS,YHZ,YEG,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,19,"2,546","5,843,070",10,"1,340","3,075,300",9,"1,206","2,767,770",90.00%,90.00%,90.00%
WS,YHZ,YEG,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,25,"4,350","9,983,250",30,"5,220","11,979,900",-5,-870,"-1,996,650",-16.70%,-16.70%,-16.70%
WS,YYC,YYJ,B737 Misc,B737-Max 8 Passenger,2,348,"157,644",0,0,0,2,348,"157,644",,,
WS,YHZ,YOW,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,3,402,"239,190",0,0,0,3,402,"239,190",,,
WS,YHZ,YOW,DeHavilland Dash-8,DHC-8-400,62,"4,836","2,877,420",62,"4,836","2,877,420",0,0,0,0.00%,0.00%,0.00%
WS,YHZ,YQX,DeHavilland Dash-8,DHC-8-400,31,"2,418","1,228,344",31,"2,418","1,228,344",0,0,0,0.00%,0.00%,0.00%
